timestamp,campaign,country,ad_network,installs,clicks,impressions,cost,revenue_d1,retention_d1,daily_budget
2026-04-29 18:00:00,CreativeTest_US,US,tiktok,45,496,12254,27.92,12.98,0.302,800
2026-04-29 19:00:00,SummerBoost_US,US,meta,63,247,12242,107.04,62.12,0.43,3500
2026-04-29 19:00:00,RetargetPro_UK,UK,tiktok,76,375,13420,39.25,21.17,0.352,1200
2026-04-29 19:00:00,InstallDrive_DE,DE,meta,116,502,10590,64.38,29.31,0.441,2000
2026-04-29 19:00:00,BrandAware_DE,DE,meta,109,309,13471,44.56,28.45,0.376,1500
2026-04-29 19:00:00,CreativeTest_US,US,tiktok,41,527,10325,19.87,12.43,0.364,800
2026-04-29 20:00:00,BrandAware_DE,DE,meta,72,534,11499,44.96,25.98,0.378,1500
2026-04-29 20:00:00,InstallDrive_DE,DE,meta,58,390,11478,57.68,37.49,0.408,2000
2026-04-29 20:00:00,SummerBoost_US,US,meta,77,381,9918,99.47,59.6,0.422,3500
2026-04-29 20:00:00,CreativeTest_US,US,tiktok,92,309,12527,22.74,11.6,0.321,800
2026-04-29 20:00:00,RetargetPro_UK,UK,tiktok,36,387,9175,40.93,20.55,0.323,1200
2026-04-29 21:00:00,InstallDrive_DE,DE,meta,112,218,10349,50.77,28.94,0.311,2000
2026-04-29 21:00:00,CreativeTest_US,US,tiktok,89,247,11003,19.64,11.88,0.33,800
2026-04-29 21:00:00,RetargetPro_UK,UK,tiktok,52,502,9187,41.84,21.59,0.403,1200
2026-04-29 21:00:00,SummerBoost_US,US,meta,39,583,9734,92.66,52.71,0.322,3500
2026-04-29 21:00:00,BrandAware_DE,DE,meta,115,251,11024,45.18,24.24,0.331,1500
2026-04-29 22:00:00,BrandAware_DE,DE,meta,79,353,14084,52.04,32.59,0.308,1500
2026-04-29 22:00:00,InstallDrive_DE,DE,meta,114,246,8433,78.11,43.68,0.392,2000
2026-04-29 22:00:00,RetargetPro_UK,UK,tiktok,109,542,12520,40.3,20.61,0.332,1200
2026-04-29 22:00:00,SummerBoost_US,US,meta,58,529,9346,95.75,60.72,0.325,3500
2026-04-29 22:00:00,CreativeTest_US,US,tiktok,36,492,10592,19.5,9.11,0.442,800
2026-04-29 23:00:00,RetargetPro_UK,UK,tiktok,92,380,8544,43.2,21.99,0.385,1200
2026-04-29 23:00:00,CreativeTest_US,US,tiktok,71,407,13639,25.56,11.62,0.342,800
2026-04-29 23:00:00,InstallDrive_DE,DE,meta,73,316,11055,72.12,33.92,0.313,2000
2026-04-29 23:00:00,SummerBoost_US,US,meta,55,262,10172,96.14,45.48,0.303,3500
2026-04-29 23:00:00,BrandAware_DE,DE,meta,58,589,10184,43.69,21.45,0.344,1500
2026-04-30 00:00:00,CreativeTest_US,US,tiktok,41,402,13653,21.26,12.86,0.399,800
2026-04-30 00:00:00,RetargetPro_UK,UK,tiktok,60,315,9740,37.44,21.42,0.394,1200
2026-04-30 00:00:00,BrandAware_DE,DE,meta,108,468,12926,43.83,23.78,0.406,1500
2026-04-30 00:00:00,InstallDrive_DE,DE,meta,58,516,8447,50.37,27.04,0.406,2000
2026-04-30 00:00:00,SummerBoost_US,US,meta,47,222,12963,92.14,52.36,0.402,3500
2026-04-30 01:00:00,CreativeTest_US,US,tiktok,40,564,14203,21.52,10.71,0.366,800
2026-04-30 01:00:00,RetargetPro_UK,UK,tiktok,42,569,11879,38.87,22.74,0.402,1200
2026-04-30 01:00:00,SummerBoost_US,US,meta,65,521,9222,102.72,56.59,0.431,3500
2026-04-30 01:00:00,BrandAware_DE,DE,meta,62,548,8963,53.06,25.72,0.432,1500
2026-04-30 01:00:00,InstallDrive_DE,DE,meta,79,520,8992,75.41,40.07,0.427,2000
2026-04-30 02:00:00,SummerBoost_US,US,meta,78,540,13548,97.26,48.37,0.337,3500
2026-04-30 02:00:00,RetargetPro_UK,UK,tiktok,97,229,12265,33.18,15.51,0.333,1200
2026-04-30 02:00:00,BrandAware_DE,DE,meta,54,407,12609,40.57,26.18,0.33,1500
2026-04-30 02:00:00,InstallDrive_DE,DE,meta,75,554,12230,56.69,36.22,0.341,2000
2026-04-30 02:00:00,CreativeTest_US,US,tiktok,61,454,14428,20.93,12.33,0.388,800
2026-04-30 03:00:00,RetargetPro_UK,UK,tiktok,69,332,11127,39.86,19.83,0.424,1200
2026-04-30 03:00:00,InstallDrive_DE,DE,meta,37,210,12852,61.0,31.74,0.379,2000
2026-04-30 03:00:00,SummerBoost_US,US,meta,81,457,8304,106.65,49.04,0.356,3500
2026-04-30 03:00:00,BrandAware_DE,DE,meta,79,254,10932,44.38,21.15,0.39,1500
2026-04-30 03:00:00,CreativeTest_US,US,tiktok,76,483,11033,24.65,12.19,0.402,800
2026-04-30 04:00:00,SummerBoost_US,US,meta,110,409,14480,123.34,56.78,0.439,3500
2026-04-30 04:00:00,InstallDrive_DE,DE,meta,109,425,9698,58.77,32.57,0.351,2000
2026-04-30 04:00:00,BrandAware_DE,DE,meta,98,226,12382,53.86,25.91,0.384,1500
2026-04-30 04:00:00,RetargetPro_UK,UK,tiktok,33,418,11247,34.45,18.94,0.393,1200
2026-04-30 04:00:00,CreativeTest_US,US,tiktok,109,355,10250,19.8,11.27,0.39,800
2026-04-30 05:00:00,RetargetPro_UK,UK,tiktok,113,488,13322,34.84,19.36,0.39,1200
2026-04-30 05:00:00,BrandAware_DE,DE,meta,108,525,11776,42.15,18.99,0.379,1500
2026-04-30 05:00:00,InstallDrive_DE,DE,meta,63,528,13192,53.11,29.24,0.401,2000
2026-04-30 05:00:00,SummerBoost_US,US,meta,38,475,8711,123.74,78.02,0.447,3500
2026-04-30 05:00:00,CreativeTest_US,US,tiktok,60,342,10544,28.32,17.53,0.316,800
2026-04-30 06:00:00,SummerBoost_US,US,meta,82,520,10244,115.7,70.09,0.32,3500
2026-04-30 06:00:00,BrandAware_DE,DE,meta,47,260,9127,52.48,33.72,0.331,1500
2026-04-30 06:00:00,CreativeTest_US,US,tiktok,105,478,8757,30.0,14.85,0.342,800
2026-04-30 06:00:00,InstallDrive_DE,DE,meta,101,531,9103,67.69,40.94,0.359,2000
2026-04-30 06:00:00,RetargetPro_UK,UK,tiktok,40,495,14990,35.31,19.29,0.438,1200
2026-04-30 07:00:00,RetargetPro_UK,UK,tiktok,74,333,8502,34.37,22.08,0.368,1200
2026-04-30 07:00:00,CreativeTest_US,US,tiktok,69,389,10756,21.22,12.49,0.372,800
2026-04-30 07:00:00,SummerBoost_US,US,meta,78,530,13456,110.57,68.72,0.369,3500
2026-04-30 07:00:00,BrandAware_DE,DE,meta,41,459,11189,38.36,23.08,0.365,1500
2026-04-30 07:00:00,InstallDrive_DE,DE,meta,77,213,14231,51.16,26.39,0.374,2000
2026-04-30 08:00:00,BrandAware_DE,DE,meta,115,395,9482,48.69,23.44,0.367,1500
2026-04-30 08:00:00,RetargetPro_UK,UK,tiktok,68,272,12122,26.9,12.11,0.365,1200
2026-04-30 08:00:00,CreativeTest_US,US,tiktok,118,288,8401,28.67,17.45,0.375,800
2026-04-30 08:00:00,InstallDrive_DE,DE,meta,62,319,8812,66.82,36.49,0.402,2000
2026-04-30 08:00:00,SummerBoost_US,US,meta,91,354,13488,100.66,48.11,0.372,3500
2026-04-30 09:00:00,InstallDrive_DE,DE,meta,107,466,9219,60.39,34.24,0.389,2000
2026-04-30 09:00:00,BrandAware_DE,DE,meta,40,281,10230,51.82,26.86,0.379,1500
2026-04-30 09:00:00,RetargetPro_UK,UK,tiktok,99,346,9518,39.67,18.11,0.385,1200
2026-04-30 09:00:00,CreativeTest_US,US,tiktok,55,453,11544,20.16,12.61,0.407,800
2026-04-30 09:00:00,SummerBoost_US,US,meta,67,266,12476,99.3,51.98,0.355,3500
2026-04-30 10:00:00,RetargetPro_UK,UK,tiktok,39,261,14828,28.35,16.31,0.349,1200
2026-04-30 10:00:00,BrandAware_DE,DE,meta,90,477,14146,53.66,25.01,0.303,1500
2026-04-30 10:00:00,CreativeTest_US,US,tiktok,60,428,14927,19.46,11.41,0.333,800
2026-04-30 10:00:00,InstallDrive_DE,DE,meta,58,250,10226,59.91,35.28,0.397,2000
2026-04-30 10:00:00,SummerBoost_US,US,meta,69,330,13158,117.43,59.82,0.442,3500
2026-04-30 11:00:00,SummerBoost_US,US,meta,112,468,10656,109.24,56.33,0.38,3500
2026-04-30 11:00:00,BrandAware_DE,DE,meta,50,245,9985,47.33,22.59,0.362,1500
2026-04-30 11:00:00,RetargetPro_UK,UK,tiktok,87,358,14587,33.25,20.01,0.335,1200
2026-04-30 11:00:00,InstallDrive_DE,DE,meta,63,254,10786,76.78,35.11,0.428,2000
2026-04-30 11:00:00,CreativeTest_US,US,tiktok,40,519,14156,23.59,12.44,0.441,800
2026-04-30 12:00:00,CreativeTest_US,US,tiktok,35,329,14103,26.99,15.75,0.438,800
2026-04-30 12:00:00,BrandAware_DE,DE,meta,69,436,10764,40.18,25.45,0.39,1500
2026-04-30 12:00:00,RetargetPro_UK,UK,tiktok,115,562,9749,40.12,24.87,0.45,1200
2026-04-30 12:00:00,SummerBoost_US,US,meta,74,539,14723,122.18,68.0,0.395,3500
2026-04-30 12:00:00,InstallDrive_DE,DE,meta,44,204,11087,65.22,34.88,0.302,2000
2026-04-30 13:00:00,SummerBoost_US,US,meta,55,228,12568,119.4,58.56,0.404,3500
2026-04-30 13:00:00,RetargetPro_UK,UK,tiktok,50,522,11501,30.74,15.37,0.339,1200
2026-04-30 13:00:00,CreativeTest_US,US,tiktok,66,240,13704,22.68,10.94,0.341,800
2026-04-30 13:00:00,BrandAware_DE,DE,meta,40,355,12506,44.28,27.49,0.386,1500
2026-04-30 13:00:00,InstallDrive_DE,DE,meta,77,566,12609,78.63,39.89,0.43,2000
2026-04-30 14:00:00,InstallDrive_DE,DE,meta,113,393,11184,66.7,32.72,0.403,2000
2026-04-30 14:00:00,BrandAware_DE,DE,meta,74,499,11548,56.22,34.72,0.422,1500
2026-04-30 14:00:00,SummerBoost_US,US,meta,112,544,11523,114.58,53.74,0.409,3500
2026-04-30 14:00:00,CreativeTest_US,US,tiktok,89,551,12005,22.1,10.9,0.373,800
2026-04-30 14:00:00,RetargetPro_UK,UK,tiktok,97,432,12471,44.81,24.89,0.396,1200
2026-04-30 15:00:00,BrandAware_DE,DE,meta,31,290,13966,51.8,28.17,0.403,1500
2026-04-30 15:00:00,SummerBoost_US,US,meta,37,432,8924,127.44,60.85,0.444,3500
2026-04-30 15:00:00,RetargetPro_UK,UK,tiktok,107,488,14954,43.66,21.43,0.379,1200
2026-04-30 15:00:00,InstallDrive_DE,DE,meta,114,419,14757,63.18,31.82,0.321,2000
2026-04-30 15:00:00,CreativeTest_US,US,tiktok,94,328,11320,21.44,12.9,0.394,800
2026-04-30 16:00:00,CreativeTest_US,US,tiktok,54,515,12633,25.57,12.29,0.355,800
2026-04-30 16:00:00,SummerBoost_US,US,meta,66,520,9185,121.3,73.87,0.442,3500
2026-04-30 16:00:00,BrandAware_DE,DE,meta,98,345,9071,43.91,22.26,0.374,1500
2026-04-30 16:00:00,InstallDrive_DE,DE,meta,92,358,14611,79.22,36.1,0.411,2000
2026-04-30 16:00:00,RetargetPro_UK,UK,tiktok,50,533,12677,33.8,21.87,0.448,1200
2026-04-30 17:00:00,CreativeTest_US,US,tiktok,95,550,9756,25.58,12.47,0.429,800
2026-04-30 17:00:00,SummerBoost_US,US,meta,52,236,12155,113.6,53.28,0.392,3500
2026-04-30 17:00:00,BrandAware_DE,DE,meta,53,309,11076,52.93,28.82,0.409,1500
2026-04-30 17:00:00,InstallDrive_DE,DE,meta,106,570,14042,53.31,31.37,0.397,2000
2026-04-30 17:00:00,RetargetPro_UK,UK,tiktok,111,567,10122,40.97,20.64,0.348,1200
2026-04-30 18:00:00,RetargetPro_UK,UK,tiktok,37,418,12458,35.11,20.27,0.361,1200
2026-04-30 18:00:00,CreativeTest_US,US,tiktok,52,221,10674,29.81,16.58,0.42,800
2026-04-30 18:00:00,SummerBoost_US,US,meta,41,268,9174,112.9,61.33,0.378,3500
2026-04-30 18:00:00,BrandAware_DE,DE,meta,75,523,12671,52.26,25.87,0.411,1500
2026-04-30 18:00:00,InstallDrive_DE,DE,meta,36,540,8523,75.03,41.62,0.436,2000
2026-04-30 19:00:00,SummerBoost_US,US,meta,98,491,11954,121.97,66.89,0.39,3500
2026-04-30 19:00:00,CreativeTest_US,US,tiktok,83,219,12166,27.4,15.92,0.404,800
2026-04-30 19:00:00,BrandAware_DE,DE,meta,93,486,10322,49.12,30.51,0.337,1500
2026-04-30 19:00:00,InstallDrive_DE,DE,meta,103,551,8349,65.48,32.76,0.376,2000
2026-04-30 19:00:00,RetargetPro_UK,UK,tiktok,97,471,11925,31.67,16.35,0.319,1200
2026-04-30 20:00:00,BrandAware_DE,DE,meta,96,544,9866,57.08,35.58,0.36,1500
2026-04-30 20:00:00,SummerBoost_US,US,meta,106,572,8973,94.68,44.27,0.399,3500
2026-04-30 20:00:00,CreativeTest_US,US,tiktok,55,291,12060,20.85,13.47,0.334,800
2026-04-30 20:00:00,InstallDrive_DE,DE,meta,39,489,13687,69.77,33.27,0.377,2000
2026-04-30 20:00:00,RetargetPro_UK,UK,tiktok,77,275,11010,33.93,16.81,0.414,1200
2026-04-30 21:00:00,SummerBoost_US,US,meta,67,491,8838,120.97,70.68,0.35,3500
2026-04-30 21:00:00,CreativeTest_US,US,tiktok,51,575,13192,28.3,14.11,0.354,800
2026-04-30 21:00:00,InstallDrive_DE,DE,meta,72,221,11768,56.96,32.7,0.418,2000
2026-04-30 21:00:00,BrandAware_DE,DE,meta,98,442,8436,49.37,23.35,0.307,1500
2026-04-30 21:00:00,RetargetPro_UK,UK,tiktok,79,593,13953,25.42,13.05,0.327,1200
2026-04-30 22:00:00,BrandAware_DE,DE,meta,101,561,14942,46.47,23.21,0.352,1500
2026-04-30 22:00:00,CreativeTest_US,US,tiktok,50,485,12704,19.91,10.9,0.337,800
2026-04-30 22:00:00,SummerBoost_US,US,meta,103,559,13167,100.82,52.71,0.347,3500
2026-04-30 22:00:00,InstallDrive_DE,DE,meta,35,486,10096,75.51,46.98,0.351,2000
2026-04-30 22:00:00,RetargetPro_UK,UK,tiktok,110,462,9786,26.3,12.12,0.387,1200
2026-04-30 23:00:00,CreativeTest_US,US,tiktok,51,284,9111,18.11,9.49,0.348,800
2026-04-30 23:00:00,InstallDrive_DE,DE,meta,39,463,9914,54.63,30.36,0.313,2000
2026-04-30 23:00:00,RetargetPro_UK,UK,tiktok,31,522,9925,41.98,20.2,0.391,1200
2026-04-30 23:00:00,BrandAware_DE,DE,meta,38,502,12863,55.37,33.06,0.446,1500
2026-04-30 23:00:00,SummerBoost_US,US,meta,44,325,13337,95.91,61.12,0.366,3500
2026-05-01 00:00:00,BrandAware_DE,DE,meta,109,494,11256,43.09,25.07,0.303,1500
2026-05-01 00:00:00,CreativeTest_US,US,tiktok,85,212,12066,25.52,11.85,0.348,800
2026-05-01 00:00:00,RetargetPro_UK,UK,tiktok,90,377,9602,26.44,16.14,0.434,1200
2026-05-01 00:00:00,InstallDrive_DE,DE,meta,109,548,10818,77.73,47.75,0.384,2000
2026-05-01 00:00:00,SummerBoost_US,US,meta,41,353,13162,112.12,71.45,0.417,3500
2026-05-01 01:00:00,InstallDrive_DE,DE,meta,111,423,9256,57.44,26.72,0.384,2000
2026-05-01 01:00:00,SummerBoost_US,US,meta,73,445,13107,105.05,68.0,0.408,3500
2026-05-01 01:00:00,CreativeTest_US,US,tiktok,108,475,12348,24.99,13.3,0.37,800
2026-05-01 01:00:00,BrandAware_DE,DE,meta,62,596,9895,51.3,31.8,0.324,1500
2026-05-01 01:00:00,RetargetPro_UK,UK,tiktok,30,250,11099,28.57,18.02,0.382,1200
2026-05-01 02:00:00,BrandAware_DE,DE,meta,106,329,9827,38.24,20.59,0.371,1500
2026-05-01 02:00:00,SummerBoost_US,US,meta,68,580,13924,124.02,71.61,0.318,3500
2026-05-01 02:00:00,CreativeTest_US,US,tiktok,99,283,11589,28.97,18.31,0.334,800
2026-05-01 02:00:00,RetargetPro_UK,UK,tiktok,110,260,12771,38.2,22.73,0.39,1200
2026-05-01 02:00:00,InstallDrive_DE,DE,meta,59,596,14892,59.67,26.94,0.389,2000
2026-05-01 03:00:00,BrandAware_DE,DE,meta,51,349,9285,56.3,29.02,0.387,1500
2026-05-01 03:00:00,CreativeTest_US,US,tiktok,57,460,13683,19.93,10.19,0.35,800
2026-05-01 03:00:00,InstallDrive_DE,DE,meta,98,305,10208,51.21,26.78,0.432,2000
2026-05-01 03:00:00,SummerBoost_US,US,meta,82,391,8829,117.44,53.14,0.368,3500
2026-05-01 03:00:00,RetargetPro_UK,UK,tiktok,115,583,9419,34.88,17.79,0.372,1200
2026-05-01 04:00:00,InstallDrive_DE,DE,meta,60,259,9315,70.37,42.31,0.349,2000
2026-05-01 04:00:00,BrandAware_DE,DE,meta,108,413,12104,53.46,24.49,0.441,1500
2026-05-01 04:00:00,RetargetPro_UK,UK,tiktok,96,343,13401,25.92,13.49,0.407,1200
2026-05-01 04:00:00,CreativeTest_US,US,tiktok,79,453,12218,29.03,13.66,0.301,800
2026-05-01 04:00:00,SummerBoost_US,US,meta,68,530,13058,108.34,58.34,0.345,3500
2026-05-01 05:00:00,CreativeTest_US,US,tiktok,106,337,9327,26.45,13.78,0.389,800
2026-05-01 05:00:00,SummerBoost_US,US,meta,112,406,10067,121.25,57.24,0.45,3500
2026-05-01 05:00:00,BrandAware_DE,DE,meta,91,218,9752,49.51,30.07,0.322,1500
2026-05-01 05:00:00,RetargetPro_UK,UK,tiktok,31,343,9570,33.78,19.55,0.392,1200
2026-05-01 05:00:00,InstallDrive_DE,DE,meta,33,528,14566,66.78,30.06,0.305,2000
2026-05-01 06:00:00,CreativeTest_US,US,tiktok,112,289,10227,23.65,12.31,0.392,800
2026-05-01 06:00:00,RetargetPro_UK,UK,tiktok,76,510,12421,39.23,18.46,0.371,1200
2026-05-01 06:00:00,BrandAware_DE,DE,meta,46,512,12121,53.04,25.45,0.37,1500
2026-05-01 06:00:00,InstallDrive_DE,DE,meta,119,263,12843,73.47,46.84,0.435,2000
2026-05-01 06:00:00,SummerBoost_US,US,meta,91,551,8309,123.48,58.19,0.45,3500
2026-05-01 07:00:00,CreativeTest_US,US,tiktok,49,335,9178,25.96,15.66,0.325,800
2026-05-01 07:00:00,InstallDrive_DE,DE,meta,37,208,8215,63.53,38.62,0.301,2000
2026-05-01 07:00:00,SummerBoost_US,US,meta,89,209,9987,116.01,54.3,0.435,3500
2026-05-01 07:00:00,RetargetPro_UK,UK,tiktok,84,448,13673,29.91,13.71,0.334,1200
2026-05-01 07:00:00,BrandAware_DE,DE,meta,111,492,12457,42.21,21.56,0.445,1500
2026-05-01 08:00:00,BrandAware_DE,DE,meta,70,296,12558,38.89,19.21,0.351,1500
2026-05-01 08:00:00,RetargetPro_UK,UK,tiktok,44,381,12026,28.53,17.54,0.439,1200
2026-05-01 08:00:00,InstallDrive_DE,DE,meta,55,354,13542,72.54,44.15,0.393,2000
2026-05-01 08:00:00,SummerBoost_US,US,meta,52,211,14044,95.72,57.94,0.33,3500
2026-05-01 08:00:00,CreativeTest_US,US,tiktok,88,217,14570,27.29,15.83,0.405,800
2026-05-01 09:00:00,SummerBoost_US,US,meta,111,205,9685,116.25,53.15,0.301,3500
2026-05-01 09:00:00,InstallDrive_DE,DE,meta,73,320,10724,79.0,42.49,0.367,2000
2026-05-01 09:00:00,RetargetPro_UK,UK,tiktok,48,374,10897,43.59,19.77,0.439,1200
2026-05-01 09:00:00,CreativeTest_US,US,tiktok,66,525,11077,20.82,11.58,0.331,800
2026-05-01 09:00:00,BrandAware_DE,DE,meta,47,599,9006,38.53,21.29,0.313,1500
2026-05-01 10:00:00,BrandAware_DE,DE,meta,54,316,10118,57.85,34.19,0.308,1500
2026-05-01 10:00:00,CreativeTest_US,US,tiktok,97,490,14772,21.5,11.85,0.373,800
2026-05-01 10:00:00,SummerBoost_US,US,meta,103,220,9094,122.06,60.75,0.427,3500
2026-05-01 10:00:00,InstallDrive_DE,DE,meta,79,517,10172,62.29,34.92,0.365,2000
2026-05-01 10:00:00,RetargetPro_UK,UK,tiktok,75,580,11628,40.26,25.93,0.436,1200
2026-05-01 11:00:00,CreativeTest_US,US,tiktok,84,396,9378,23.25,14.74,0.426,800
2026-05-01 11:00:00,RetargetPro_UK,UK,tiktok,117,293,8084,36.01,16.77,0.427,1200
2026-05-01 11:00:00,InstallDrive_DE,DE,meta,68,530,13646,77.96,43.88,0.366,2000
2026-05-01 11:00:00,SummerBoost_US,US,meta,35,297,12241,122.04,77.56,0.416,3500
2026-05-01 11:00:00,BrandAware_DE,DE,meta,75,379,11509,40.46,22.96,0.376,1500
2026-05-01 12:00:00,InstallDrive_DE,DE,meta,93,336,14363,75.15,42.28,0.405,2000
2026-05-01 12:00:00,SummerBoost_US,US,meta,103,479,13922,91.61,44.92,0.319,3500
2026-05-01 12:00:00,CreativeTest_US,US,tiktok,72,551,11745,25.62,14.65,0.365,800
2026-05-01 12:00:00,BrandAware_DE,DE,meta,96,570,9201,55.85,27.89,0.438,1500
2026-05-01 12:00:00,RetargetPro_UK,UK,tiktok,114,445,8422,33.35,18.82,0.323,1200
2026-05-01 13:00:00,RetargetPro_UK,UK,tiktok,96,465,12303,26.5,15.79,0.427,1200
2026-05-01 13:00:00,InstallDrive_DE,DE,meta,49,499,9393,72.38,35.59,0.375,2000
2026-05-01 13:00:00,BrandAware_DE,DE,meta,90,407,13018,54.92,25.1,0.384,1500
2026-05-01 13:00:00,CreativeTest_US,US,tiktok,58,371,12406,25.1,11.42,0.301,800
2026-05-01 13:00:00,SummerBoost_US,US,meta,75,478,13865,119.81,69.01,0.428,3500
2026-05-01 14:00:00,InstallDrive_DE,DE,meta,82,317,12734,50.07,31.1,0.392,2000
2026-05-01 14:00:00,SummerBoost_US,US,meta,103,262,11141,97.72,49.27,0.406,3500
2026-05-01 14:00:00,CreativeTest_US,US,tiktok,36,540,13951,24.3,13.92,0.33,800
2026-05-01 14:00:00,BrandAware_DE,DE,meta,94,217,9811,43.6,27.15,0.336,1500
2026-05-01 14:00:00,RetargetPro_UK,UK,tiktok,95,388,11666,31.24,20.12,0.41,1200
2026-05-01 15:00:00,CreativeTest_US,US,tiktok,110,346,8324,20.28,12.71,0.414,800
2026-05-01 15:00:00,RetargetPro_UK,UK,tiktok,63,209,11568,28.5,14.08,0.37,1200
2026-05-01 15:00:00,InstallDrive_DE,DE,meta,81,251,10584,71.51,43.02,0.359,2000
2026-05-01 15:00:00,BrandAware_DE,DE,meta,113,535,8589,41.2,21.68,0.428,1500
2026-05-01 15:00:00,SummerBoost_US,US,meta,118,409,13142,114.46,52.75,0.392,3500
2026-05-01 16:00:00,InstallDrive_DE,DE,meta,106,366,13714,62.42,35.21,0.3,2000
2026-05-01 16:00:00,BrandAware_DE,DE,meta,43,479,8549,55.51,27.53,0.368,1500
2026-05-01 16:00:00,CreativeTest_US,US,tiktok,49,296,8902,21.79,11.54,0.337,800
2026-05-01 16:00:00,SummerBoost_US,US,meta,49,216,8030,118.38,57.37,0.314,3500
2026-05-01 16:00:00,RetargetPro_UK,UK,tiktok,76,577,12151,29.3,18.22,0.357,1200
2026-05-01 17:00:00,RetargetPro_UK,UK,tiktok,106,279,13139,29.83,17.11,0.439,1200
2026-05-01 17:00:00,SummerBoost_US,US,meta,46,508,14189,129.2,69.99,0.418,3500
2026-05-01 17:00:00,CreativeTest_US,US,tiktok,119,260,9055,20.76,12.79,0.324,800
2026-05-01 17:00:00,InstallDrive_DE,DE,meta,117,457,12277,67.01,36.81,0.421,2000
2026-05-01 17:00:00,BrandAware_DE,DE,meta,39,341,11305,56.89,30.59,0.404,1500
2026-05-01 18:00:00,CreativeTest_US,US,tiktok,102,592,12479,23.06,12.95,0.318,800
2026-05-01 18:00:00,BrandAware_DE,DE,meta,81,487,8826,48.03,27.54,0.435,1500
2026-05-01 18:00:00,SummerBoost_US,US,meta,108,454,9781,95.81,61.24,0.345,3500
2026-05-01 18:00:00,RetargetPro_UK,UK,tiktok,38,303,8868,44.75,21.49,0.313,1200
2026-05-01 18:00:00,InstallDrive_DE,DE,meta,91,444,13027,58.34,37.44,0.406,2000
2026-05-01 19:00:00,InstallDrive_DE,DE,meta,52,595,8868,77.57,46.63,0.391,2000
2026-05-01 19:00:00,BrandAware_DE,DE,meta,32,479,10059,50.9,29.08,0.365,1500
2026-05-01 19:00:00,RetargetPro_UK,UK,tiktok,90,468,12850,31.79,14.76,0.371,1200
2026-05-01 19:00:00,CreativeTest_US,US,tiktok,103,415,9578,21.3,11.92,0.382,800
2026-05-01 19:00:00,SummerBoost_US,US,meta,82,367,12006,117.99,68.42,0.441,3500
2026-05-01 20:00:00,BrandAware_DE,DE,meta,86,291,11727,46.87,28.19,0.445,1500
2026-05-01 20:00:00,RetargetPro_UK,UK,tiktok,42,501,13281,31.7,19.63,0.378,1200
2026-05-01 20:00:00,SummerBoost_US,US,meta,71,259,9105,106.16,57.84,0.318,3500
2026-05-01 20:00:00,CreativeTest_US,US,tiktok,75,441,14855,20.02,9.65,0.345,800
2026-05-01 20:00:00,InstallDrive_DE,DE,meta,45,539,14798,66.3,39.98,0.378,2000
2026-05-01 21:00:00,RetargetPro_UK,UK,tiktok,105,326,9995,33.93,21.74,0.398,1200
2026-05-01 21:00:00,SummerBoost_US,US,meta,42,589,11558,101.12,51.67,0.364,3500
2026-05-01 21:00:00,InstallDrive_DE,DE,meta,105,547,12268,61.43,33.86,0.365,2000
2026-05-01 21:00:00,BrandAware_DE,DE,meta,61,583,8097,50.04,30.02,0.327,1500
2026-05-01 21:00:00,CreativeTest_US,US,tiktok,43,373,8388,29.06,16.06,0.394,800
2026-05-01 22:00:00,InstallDrive_DE,DE,meta,39,471,8767,54.61,33.72,0.373,2000
2026-05-01 22:00:00,BrandAware_DE,DE,meta,73,337,13745,43.15,19.45,0.445,1500
2026-05-01 22:00:00,RetargetPro_UK,UK,tiktok,61,246,9327,34.79,16.64,0.323,1200
2026-05-01 22:00:00,CreativeTest_US,US,tiktok,64,342,8291,24.04,12.23,0.352,800
2026-05-01 22:00:00,SummerBoost_US,US,meta,66,444,13499,106.47,56.62,0.333,3500
2026-05-01 23:00:00,RetargetPro_UK,UK,tiktok,91,274,14195,25.95,13.16,0.321,1200
2026-05-01 23:00:00,InstallDrive_DE,DE,meta,118,219,11393,64.2,31.0,0.406,2000
2026-05-01 23:00:00,SummerBoost_US,US,meta,82,579,12442,102.68,46.95,0.363,3500
2026-05-01 23:00:00,BrandAware_DE,DE,meta,59,545,13952,43.08,25.36,0.365,1500
2026-05-01 23:00:00,CreativeTest_US,US,tiktok,70,291,9933,24.07,15.57,0.333,800
2026-05-02 00:00:00,RetargetPro_UK,UK,tiktok,92,376,9469,35.44,17.93,0.305,1200
2026-05-02 00:00:00,SummerBoost_US,US,meta,43,389,11340,112.9,63.58,0.405,3500
2026-05-02 00:00:00,BrandAware_DE,DE,meta,102,322,11595,57.99,30.14,0.337,1500
2026-05-02 00:00:00,InstallDrive_DE,DE,meta,101,319,8115,56.85,32.32,0.323,2000
2026-05-02 00:00:00,CreativeTest_US,US,tiktok,72,395,10789,22.2,13.17,0.326,800
2026-05-02 01:00:00,RetargetPro_UK,UK,tiktok,85,474,10900,32.47,18.84,0.316,1200
2026-05-02 01:00:00,SummerBoost_US,US,meta,88,418,9579,116.1,59.59,0.418,3500
2026-05-02 01:00:00,InstallDrive_DE,DE,meta,60,321,9615,66.32,41.59,0.334,2000
2026-05-02 01:00:00,CreativeTest_US,US,tiktok,82,365,9046,23.0,10.59,0.44,800
